,Name,velocity_abs,velocity,location,rotation,ang_velocity,name,lane_id,road_id,left_blinker_on,right_blinker_on,brake_light_on,lane_idx,orig_lane_idx,invading_lane,id,isEgo,abs_distance,velocity_diff,velocity_level,equal_frequency_velocity_level,inLane,index
0,ego car,25,"[2, -6, 0]","[-5, 290, 0]","[-69, 0, 0]","[0, 0, -2]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794829)",True,0.0,0,3,1,lane_middle,131785
1,ego car,25,"[2, -6, 0]","[-5, 289, 0]","[-69, 0, 0]","[0, 0, -2]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794831)",True,0.0,0,3,1,lane_middle,131786
2,ego car,25,"[2, -6, 0]","[-5, 289, 0]","[-69, 0, 0]","[-2, 6, -9]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794832)",True,0.0,0,3,1,lane_middle,131787
3,ego car,25,"[2, -6, 0]","[-5, 289, 0]","[-69, 0, 0]","[2, -6, -2]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794833)",True,0.0,0,3,1,lane_middle,131788
4,ego car,25,"[2, -6, 0]","[-5, 288, 0]","[-70, 0, 0]","[0, 0, -3]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794834)",True,0.0,0,3,1,lane_middle,131789
5,ego car,26,"[2, -6, 0]","[-5, 288, 0]","[-70, 0, 0]","[-1, 1, -5]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794835)",True,0.0,0,3,1,lane_middle,131790
6,ego car,26,"[2, -6, 0]","[-5, 288, 0]","[-70, 0, 0]","[3, -8, 4]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794836)",True,0.0,0,3,1,lane_middle,131791
7,ego car,26,"[2, -6, 0]","[-5, 287, 0]","[-70, 0, 0]","[1, -3, 6]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794837)",True,0.0,0,3,1,lane_middle,131792
8,ego car,25,"[2, -6, 0]","[-4, 287, 0]","[-69, 0, 0]","[1, 0, 5]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794838)",True,0.0,0,3,1,lane_middle,131793
9,ego car,26,"[2, -6, 0]","[-4, 287, 0]","[-69, 0, 0]","[0, 1, 3]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794839)",True,0.0,0,3,1,lane_middle,131794
10,ego car,25,"[2, -6, 0]","[-4, 286, 0]","[-69, 0, 0]","[0, 1, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794840)",True,0.0,0,3,1,lane_middle,131795
11,ego car,26,"[2, -6, 0]","[-4, 286, 0]","[-69, 0, 0]","[0, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794841)",True,0.0,0,3,1,lane_middle,131796
12,ego car,25,"[2, -6, 0]","[-4, 286, 0]","[-69, 0, 0]","[0, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794842)",True,0.0,0,3,1,lane_middle,131797
13,ego car,26,"[2, -6, 0]","[-4, 285, 0]","[-69, 0, 0]","[0, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794843)",True,0.0,0,3,1,lane_middle,131798
14,ego car,25,"[2, -6, 0]","[-4, 285, 0]","[-69, 0, 0]","[0, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794844)",True,0.0,0,3,1,lane_middle,131799
15,ego car,26,"[2, -6, 0]","[-4, 285, 0]","[-69, 0, 0]","[0, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794845)",True,0.0,0,3,1,lane_middle,131800
16,ego car,27,"[2, -7, 0]","[-3, 284, 0]","[-69, 0, 0]","[-1, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794846)",True,0.0,0,3,1,lane_middle,131801
17,ego car,28,"[2, -7, 0]","[-3, 284, 0]","[-68, 0, 0]","[-2, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794847)",True,0.0,0,3,1,lane_middle,131802
18,ego car,28,"[2, -7, 0]","[-3, 284, 0]","[-68, 0, 0]","[-2, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794848)",True,0.0,0,3,1,lane_middle,131803
19,ego car,29,"[3, -7, 0]","[-3, 283, 0]","[-68, 0, 0]","[-2, 0, 1]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794849)",True,0.0,0,4,1,lane_middle,131804
20,ego car,30,"[3, -7, 0]","[-3, 283, 0]","[-68, 0, 0]","[-1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794850)",True,0.0,0,4,1,lane_middle,131805
21,ego car,31,"[3, -8, 0]","[-3, 282, 0]","[-68, 0, 0]","[-1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794851)",True,0.0,0,4,1,lane_middle,131806
22,ego car,32,"[3, -8, 0]","[-3, 282, 0]","[-68, 0, 0]","[-1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794852)",True,0.0,0,4,1,lane_middle,131807
23,ego car,32,"[3, -8, 0]","[-2, 282, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794853)",True,0.0,0,4,1,lane_middle,131808
24,ego car,33,"[3, -8, 0]","[-2, 281, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794854)",True,0.0,0,4,1,lane_middle,131809
25,ego car,34,"[3, -8, 0]","[-2, 281, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794855)",True,0.0,0,4,2,lane_middle,131810
26,ego car,34,"[3, -9, 0]","[-2, 280, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794856)",True,0.0,0,4,2,lane_middle,131811
27,ego car,35,"[3, -9, 0]","[-2, 280, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794857)",True,0.0,0,4,2,lane_middle,131812
28,ego car,36,"[3, -9, 0]","[-1, 279, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794858)",True,0.0,0,4,3,lane_middle,131813
29,ego car,36,"[3, -9, 0]","[-1, 279, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794859)",True,0.0,0,4,3,lane_middle,131814
30,ego car,37,"[3, -9, 0]","[-1, 278, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794860)",True,0.0,0,4,3,lane_middle,131815
31,ego car,37,"[3, -9, 0]","[-1, 278, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794861)",True,0.0,0,4,3,lane_middle,131816
32,ego car,38,"[3, -9, 0]","[-1, 277, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794862)",True,0.0,0,5,3,lane_middle,131817
33,ego car,38,"[3, -9, 0]","[-1, 277, 0]","[-68, 0, 0]","[1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794863)",True,0.0,0,5,3,lane_middle,131818
34,ego car,37,"[3, -9, 0]","[0, 276, 0]","[-68, 0, 0]","[1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794864)",True,0.0,0,4,3,lane_middle,131819
35,ego car,37,"[3, -9, 0]","[0, 276, 0]","[-68, 0, 0]","[2, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794865)",True,0.0,0,4,3,lane_middle,131820
36,ego car,37,"[3, -9, 0]","[0, 276, 0]","[-68, 0, 0]","[2, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794866)",True,0.0,0,4,3,lane_middle,131821
37,ego car,36,"[3, -9, 0]","[0, 275, 0]","[-68, 0, 0]","[2, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794867)",True,0.0,0,4,3,lane_middle,131822
38,ego car,36,"[3, -9, 0]","[0, 275, 0]","[-68, 0, 0]","[2, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794868)",True,0.0,0,4,3,lane_middle,131823
39,ego car,35,"[3, -9, 0]","[0, 274, 0]","[-68, 0, 0]","[1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794869)",True,0.0,0,4,2,lane_middle,131824
40,ego car,35,"[3, -9, 0]","[0, 274, 0]","[-68, 0, 0]","[1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794870)",True,0.0,0,4,2,lane_middle,131825
41,ego car,34,"[3, -9, 0]","[0, 273, 0]","[-68, 0, 0]","[1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794871)",True,0.0,0,4,2,lane_middle,131826
42,ego car,34,"[3, -8, 0]","[0, 273, 0]","[-68, 0, 0]","[1, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,1.0,"(0, 17794872)",True,0.0,0,4,2,lane_middle,131827
43,ego car,34,"[3, -8, 0]","[0, 272, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794873)",True,0.0,0,4,2,lane_middle,131828
44,ego car,34,"[3, -8, 0]","[1, 272, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794874)",True,0.0,0,4,2,lane_middle,131829
45,ego car,34,"[3, -8, 0]","[1, 271, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794875)",True,0.0,0,4,2,lane_middle,131830
46,ego car,34,"[3, -8, 0]","[1, 271, 0]","[-68, 0, 0]","[0, 0, 0]",Lincoln Mkz2017,-1.0,46.0,True,False,True,0.0,0,0.0,"(0, 17794876)",True,0.0,0,4,2,lane_middle,131831
47,ego car,5,"[-1, 0, 0]","[42, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840802)",True,0.0,0,1,1,lane_middle,131832
48,ego car,4,"[-1, 0, 0]","[42, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840804)",True,0.0,0,1,1,lane_middle,131833
49,ego car,2,"[0, 0, 0]","[42, 16, 11]","[179, 0, 0]","[0, 0, -1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840805)",True,0.0,0,1,1,lane_middle,131834
50,ego car,2,"[0, 0, 0]","[42, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840806)",True,0.0,0,1,1,lane_middle,131835
51,ego car,2,"[0, 0, 0]","[42, 16, 11]","[179, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840807)",True,0.0,0,1,1,lane_middle,131836
52,ego car,3,"[0, 0, 0]","[42, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840808)",True,0.0,0,1,1,lane_middle,131837
53,ego car,3,"[-1, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840809)",True,0.0,0,1,1,lane_middle,131838
54,ego car,4,"[-1, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840810)",True,0.0,0,1,1,lane_middle,131839
55,ego car,4,"[-1, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840811)",True,0.0,0,1,1,lane_middle,131840
56,ego car,5,"[-1, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840812)",True,0.0,0,1,1,lane_middle,131841
57,ego car,6,"[-1, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840813)",True,0.0,0,1,1,lane_middle,131842
58,ego car,6,"[-1, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840814)",True,0.0,0,1,1,lane_middle,131843
59,ego car,7,"[-2, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840815)",True,0.0,0,1,1,lane_middle,131844
60,ego car,7,"[-2, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840816)",True,0.0,0,1,1,lane_middle,131845
61,ego car,8,"[-2, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840817)",True,0.0,0,1,1,lane_middle,131846
62,ego car,9,"[-2, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840818)",True,0.0,0,1,1,lane_middle,131847
63,ego car,9,"[-2, 0, 0]","[41, 16, 11]","[179, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840819)",True,0.0,0,1,1,lane_middle,131848
64,ego car,10,"[-2, 0, 0]","[40, 16, 11]","[179, 0, 0]","[0, 0, 6]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840820)",True,0.0,0,2,1,lane_middle,131849
65,ego car,10,"[-2, 0, 0]","[40, 16, 11]","[-179, 0, 0]","[0, 0, 7]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840821)",True,0.0,0,2,1,lane_middle,131850
66,ego car,11,"[-3, 0, 0]","[40, 16, 11]","[-179, 0, 0]","[0, 0, 7]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840822)",True,0.0,0,2,1,lane_middle,131851
67,ego car,11,"[-3, 0, 0]","[40, 16, 11]","[-179, 0, 0]","[0, 0, 6]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840823)",True,0.0,0,2,1,lane_middle,131852
68,ego car,11,"[-3, 0, 0]","[40, 16, 11]","[-178, 0, 0]","[0, 0, 5]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840824)",True,0.0,0,2,1,lane_middle,131853
69,ego car,11,"[-3, 0, 0]","[40, 16, 11]","[-178, 0, 0]","[0, 0, 5]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840825)",True,0.0,0,2,1,lane_middle,131854
70,ego car,11,"[-3, 0, 0]","[39, 16, 11]","[-178, 0, 0]","[0, 0, 5]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840826)",True,0.0,0,2,1,lane_middle,131855
71,ego car,11,"[-3, 0, 0]","[39, 16, 11]","[-178, 0, 0]","[0, 0, 5]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840827)",True,0.0,0,2,1,lane_middle,131856
72,ego car,11,"[-3, 0, 0]","[39, 16, 11]","[-177, 0, 0]","[0, 0, 5]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840828)",True,0.0,0,2,1,lane_middle,131857
73,ego car,11,"[-3, 0, 0]","[39, 16, 11]","[-177, 0, 0]","[0, 0, 4]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840829)",True,0.0,0,2,1,lane_middle,131858
74,ego car,11,"[-3, 0, 0]","[39, 16, 11]","[-177, 0, 0]","[0, 0, 4]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840830)",True,0.0,0,2,1,lane_middle,131859
75,ego car,11,"[-3, 0, 0]","[39, 16, 11]","[-177, 0, 0]","[0, 0, 4]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840831)",True,0.0,0,2,1,lane_middle,131860
76,ego car,11,"[-3, 0, 0]","[38, 16, 11]","[-176, 0, 0]","[0, 0, 4]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840832)",True,0.0,0,2,1,lane_middle,131861
77,ego car,11,"[-3, 0, 0]","[38, 16, 11]","[-176, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840833)",True,0.0,0,2,1,lane_middle,131862
78,ego car,12,"[-3, 0, 0]","[38, 16, 11]","[-176, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840834)",True,0.0,0,2,1,lane_middle,131863
79,ego car,12,"[-3, 0, 0]","[38, 16, 11]","[-176, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840835)",True,0.0,0,2,1,lane_middle,131864
80,ego car,13,"[-3, 0, 0]","[38, 16, 11]","[-176, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840836)",True,0.0,0,2,1,lane_middle,131865
81,ego car,13,"[-3, 0, 0]","[38, 16, 11]","[-176, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840837)",True,0.0,0,2,1,lane_middle,131866
82,ego car,14,"[-3, 0, 0]","[37, 16, 11]","[-175, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840838)",True,0.0,0,2,1,lane_middle,131867
83,ego car,15,"[-4, 0, 0]","[37, 16, 11]","[-175, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840839)",True,0.0,0,2,1,lane_middle,131868
84,ego car,15,"[-4, 0, 0]","[37, 16, 11]","[-175, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840840)",True,0.0,0,2,1,lane_middle,131869
85,ego car,16,"[-4, 0, 0]","[37, 16, 11]","[-175, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840841)",True,0.0,0,2,1,lane_middle,131870
86,ego car,17,"[-4, 0, 0]","[37, 16, 11]","[-175, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840842)",True,0.0,0,2,1,lane_middle,131871
87,ego car,17,"[-4, 0, 0]","[36, 16, 11]","[-174, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840843)",True,0.0,0,2,1,lane_middle,131872
88,ego car,18,"[-5, 0, 0]","[36, 16, 11]","[-174, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840844)",True,0.0,0,2,1,lane_middle,131873
89,ego car,19,"[-5, 0, 0]","[36, 16, 11]","[-174, 0, 0]","[0, 0, 3]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840845)",True,0.0,0,3,1,lane_middle,131874
90,ego car,20,"[-5, 0, 0]","[35, 16, 11]","[-174, 0, 0]","[0, 0, 2]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,0.0,"(1, 17840846)",True,0.0,0,3,1,lane_middle,131875
91,ego car,20,"[-5, 0, 0]","[35, 16, 11]","[-174, 0, 0]","[0, 0, 2]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840847)",True,0.0,0,3,1,lane_middle,131876
92,ego car,21,"[-5, 0, 0]","[35, 16, 11]","[-174, 0, 0]","[0, 0, 2]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840848)",True,0.0,0,3,1,lane_middle,131877
93,ego car,22,"[-6, 0, 0]","[35, 16, 11]","[-174, 0, 0]","[0, 0, 2]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840849)",True,0.0,0,3,1,lane_middle,131878
94,ego car,23,"[-6, 0, 0]","[34, 16, 11]","[-173, 0, 0]","[0, 0, 2]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840850)",True,0.0,0,3,1,lane_middle,131879
95,ego car,23,"[-6, 0, 0]","[34, 16, 11]","[-173, 0, 0]","[0, 0, 2]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840851)",True,0.0,0,3,1,lane_middle,131880
96,ego car,24,"[-6, 0, 0]","[34, 16, 11]","[-173, 0, 0]","[0, 0, 2]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840852)",True,0.0,0,3,1,lane_middle,131881
97,ego car,25,"[-6, 0, 0]","[33, 16, 11]","[-173, 0, 0]","[0, 0, 2]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840853)",True,0.0,0,3,1,lane_middle,131882
98,ego car,26,"[-7, 0, 0]","[33, 16, 11]","[-173, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840854)",True,0.0,0,3,1,lane_middle,131883
99,ego car,26,"[-7, 0, 0]","[33, 15, 11]","[-173, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840855)",True,0.0,0,3,1,lane_middle,131884
100,ego car,27,"[-7, 0, 0]","[32, 15, 11]","[-173, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840856)",True,0.0,0,3,1,lane_middle,131885
101,ego car,28,"[-7, 0, 0]","[32, 15, 11]","[-173, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840857)",True,0.0,0,3,1,lane_middle,131886
102,ego car,29,"[-8, 0, 0]","[31, 15, 11]","[-173, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840858)",True,0.0,0,4,1,lane_middle,131887
103,ego car,29,"[-8, -1, 0]","[31, 15, 11]","[-173, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840859)",True,0.0,0,4,1,lane_middle,131888
104,ego car,30,"[-8, -1, 0]","[31, 15, 11]","[-172, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840860)",True,0.0,0,4,1,lane_middle,131889
105,ego car,31,"[-8, -1, 0]","[30, 15, 11]","[-172, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840861)",True,0.0,0,4,1,lane_middle,131890
106,ego car,32,"[-8, -1, 0]","[30, 15, 11]","[-172, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840862)",True,0.0,0,4,1,lane_middle,131891
107,ego car,32,"[-9, -1, 0]","[29, 15, 11]","[-172, 0, 0]","[0, 0, 1]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840863)",True,0.0,0,4,1,lane_middle,131892
108,ego car,33,"[-9, -1, 0]","[29, 15, 11]","[-172, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840864)",True,0.0,0,4,1,lane_middle,131893
109,ego car,33,"[-9, -1, 0]","[28, 15, 11]","[-172, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840865)",True,0.0,0,4,1,lane_middle,131894
110,ego car,33,"[-9, -1, 0]","[28, 15, 11]","[-172, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840866)",True,0.0,0,4,1,lane_middle,131895
111,ego car,33,"[-9, -1, 0]","[27, 15, 11]","[-172, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840867)",True,0.0,0,4,1,lane_middle,131896
112,ego car,33,"[-9, -1, 0]","[27, 15, 11]","[-172, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840868)",True,0.0,0,4,1,lane_middle,131897
113,ego car,33,"[-9, -1, 0]","[26, 15, 11]","[-172, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840869)",True,0.0,0,4,1,lane_middle,131898
114,ego car,33,"[-9, -1, 0]","[26, 15, 11]","[-172, 0, 0]","[0, 0, 0]",Mercedes-Benz Coupe,-1.0,39.0,True,False,True,0.0,0,1.0,"(1, 17840870)",True,0.0,0,4,1,lane_middle,131899
